,py,ind
759,0.04412137717008591,97835.0
760,0.044333599507808685,97955.0
761,0.04455830901861191,98049.0
762,0.044775161892175674,98149.0
763,0.04497474059462547,98244.0
764,0.04516339674592018,98315.0
765,0.04534367844462395,98436.0
766,0.045512959361076355,98528.0
767,0.045704640448093414,98620.0
768,0.04591069370508194,98717.0
769,0.04607800766825676,98801.0
770,0.04623924195766449,98911.0
771,0.04642711207270622,99002.0
772,0.0466308631002903,99097.0
773,0.046836644411087036,99197.0
774,0.04704985022544861,99290.0
775,0.04725861921906471,99388.0
776,0.047471821308135986,99482.0
777,0.04768548533320427,99580.0
778,0.04787808656692505,99671.0
779,0.04807322099804878,99766.0
780,0.04827212169766426,99863.0
781,0.04848103225231171,99948.0
782,0.04870273545384407,100052.0
783,0.04889386519789696,100131.0
784,0.04907594993710518,100225.0
785,0.049257926642894745,100307.0
786,0.049467772245407104,100419.0
787,0.0496869832277298,100521.0
788,0.04988369345664978,100618.0
789,0.05007343366742134,100710.0
790,0.050273749977350235,100788.0
791,0.05046363174915314,100907.0
792,0.05065144598484039,101005.0
793,0.05083017796278,101100.0
794,0.051032111048698425,101200.0
795,0.051260318607091904,101273.0
796,0.05148402228951454,101390.0
797,0.05170299485325813,101489.0
798,0.05189626291394234,101579.0
799,0.052069291472435,101675.0
800,0.05225874111056328,101765.0
801,0.05244148150086403,101869.0
802,0.05260366201400757,101972.0
803,0.05276612192392349,102067.0
804,0.052950337529182434,102160.0
805,0.053134460002183914,102247.0
806,0.05334397405385971,102343.0
807,0.05356073006987572,102441.0
808,0.05378607288002968,102535.0
809,0.05400940403342247,102632.0
810,0.0542079396545887,102721.0
811,0.05439404025673866,102802.0
812,0.054579056799411774,102916.0
813,0.0547877736389637,103012.0
814,0.055007170885801315,103112.0
815,0.055229172110557556,103202.0
816,0.05546645075082779,103291.0
817,0.055686917155981064,103400.0
818,0.05588449165225029,103488.0
819,0.05609266832470894,103590.0
820,0.056302402168512344,103688.0
821,0.05650891363620758,103765.0
822,0.05669398605823517,103881.0
823,0.05687567964196205,103969.0
824,0.05707237496972084,104068.0
825,0.05728860944509506,104166.0
826,0.05749128758907318,104243.0
827,0.05767589062452316,104362.0
828,0.0578605942428112,104459.0
829,0.05803787335753441,104559.0
830,0.05823683738708496,104636.0
831,0.05844911187887192,104726.0
832,0.05866442993283272,104825.0
833,0.05884481966495514,104910.0
834,0.059025540947914124,105005.0
835,0.05919906869530678,105107.0
836,0.05937222018837929,105201.0
837,0.05954480916261673,105297.0
838,0.059721555560827255,105397.0
839,0.05991753190755844,105493.0
840,0.060089174658060074,105583.0
841,0.06024117022752762,105681.0
842,0.06040853261947632,105767.0
843,0.06060672551393509,105870.0
844,0.06081443652510643,105974.0
845,0.06101229414343834,106069.0
846,0.061210013926029205,106162.0
847,0.061429884284734726,106221.0
848,0.061631690710783005,106339.0
849,0.06182025372982025,106439.0
850,0.06201155483722687,106529.0
851,0.062207385897636414,106629.0
852,0.06242147088050842,106705.0
853,0.06263282150030136,106824.0
854,0.06284110993146896,106920.0
855,0.06303802132606506,107009.0
856,0.06321712583303452,107110.0
857,0.06339670717716217,107195.0
858,0.06358512490987778,107303.0
859,0.06379692256450653,107404.0
860,0.0639970675110817,107490.0
861,0.06418529152870178,107592.0
862,0.06437795609235764,107692.0
863,0.06458935886621475,107789.0
864,0.06478308141231537,107886.0
865,0.06499792635440826,107982.0
866,0.06518523395061493,108081.0
867,0.06535188108682632,108174.0
868,0.0655498206615448,108265.0
869,0.06575967371463776,108363.0
870,0.06597831845283508,108448.0
871,0.06619405001401901,108548.0
872,0.06637760996818542,108644.0
873,0.06655468046665192,108725.0
874,0.06674150377511978,108842.0
875,0.06692979484796524,108940.0
876,0.06712903082370758,109036.0
877,0.06732546538114548,109129.0
878,0.0675145760178566,109203.0
879,0.06772878021001816,109321.0
880,0.06792081892490387,109424.0
881,0.06811875849962234,109520.0
882,0.06832252442836761,109620.0
883,0.06850460171699524,109690.0
884,0.06869421899318695,109811.0
885,0.06890489161014557,109914.0
886,0.06910552084445953,110009.0
887,0.06930311024188995,110111.0
888,0.0695008933544159,110196.0
889,0.0697062611579895,110304.0
890,0.06992486119270325,110403.0
891,0.07016768306493759,110499.0
892,0.07040856033563614,110600.0
893,0.0706285685300827,110693.0
894,0.07084190845489502,110792.0
895,0.07104784995317459,110893.0
896,0.07125814259052277,110985.0
897,0.07147850841283798,111079.0
898,0.07169394195079803,111163.0
899,0.07191109657287598,111261.0
900,0.07210401445627213,111365.0
901,0.07231290638446808,111450.0
902,0.07253038883209229,111552.0
903,0.07273897528648376,111647.0
904,0.07295314222574234,111726.0
905,0.07315967231988907,111840.0
906,0.07335863262414932,111933.0
907,0.07354412227869034,112034.0
908,0.07373147457838058,112123.0
909,0.07390948385000229,112204.0
910,0.0740927904844284,112321.0
911,0.07427169382572174,112417.0
912,0.07447421550750732,112518.0
913,0.07466206699609756,112613.0
914,0.0748220682144165,112681.0
915,0.07502765208482742,112802.0
916,0.07524126768112183,112880.0
917,0.07541688531637192,112983.0
918,0.07558092474937439,113082.0
919,0.07577238976955414,113175.0
920,0.07597409188747406,113279.0
921,0.0761881172657013,113375.0
922,0.07640765607357025,113476.0
923,0.07660996913909912,113575.0
924,0.07678341120481491,113668.0
925,0.07696157693862915,113764.0
926,0.07716379314661026,113860.0
927,0.07738784700632095,113950.0
928,0.07761557400226593,114044.0
929,0.07784324884414673,114128.0
930,0.07805009186267853,114218.0
931,0.07823719829320908,114325.0
932,0.07841843366622925,114420.0
933,0.07858908921480179,114521.0
934,0.07878132164478302,114612.0
935,0.07898973673582077,114692.0
936,0.0792035385966301,114808.0
937,0.07943001389503479,114907.0
938,0.0796508714556694,115008.0
939,0.07984617352485657,115104.0
940,0.0800180584192276,115181.0
941,0.08019760251045227,115287.0
942,0.08040450513362885,115377.0
943,0.08061746507883072,115479.0
944,0.08081449568271637,115572.0
945,0.08099672943353653,115652.0
946,0.08118732273578644,115766.0
947,0.08138244599103928,115858.0
948,0.08157023787498474,115957.0
949,0.08174676448106766,116053.0
950,0.08193441480398178,116153.0
951,0.08214084059000015,116253.0
952,0.08234826475381851,116346.0
953,0.0825442224740982,116446.0
954,0.08272939920425415,116545.0
955,0.08294619619846344,116640.0
956,0.08316487073898315,116741.0
957,0.08335244655609131,116831.0
958,0.08352678269147873,116929.0
959,0.08374056220054626,117024.0
960,0.08393369615077972,117116.0
961,0.08410827815532684,117205.0
962,0.08428124338388443,117310.0
963,0.08448410034179688,117406.0
964,0.0846891924738884,117504.0
965,0.08488738536834717,117598.0
966,0.08509592711925507,117675.0
967,0.08531242609024048,117790.0
968,0.08553874492645264,117885.0
969,0.08576498180627823,117981.0
970,0.08598493039608002,118071.0
971,0.08620370924472809,118140.0
972,0.0864282175898552,118250.0
973,0.086643747985363,118348.0
974,0.08684331178665161,118442.0
975,0.08704400062561035,118536.0
976,0.08723904937505722,118624.0
977,0.08742094784975052,118732.0
978,0.0876154825091362,118824.0
979,0.0878220796585083,118924.0
980,0.088021419942379,119014.0
981,0.08821435272693634,119111.0
982,0.08840886503458023,119208.0
983,0.08861270546913147,119301.0
984,0.08881187438964844,119401.0
985,0.08899535983800888,119497.0
986,0.08916721493005753,119594.0
987,0.08936205506324768,119690.0
988,0.08958029747009277,119787.0
989,0.08980026841163635,119883.0
990,0.09000642597675323,119970.0
991,0.09020764380693436,120068.0
992,0.09038874506950378,120141.0
993,0.09057479351758957,120250.0
994,0.09079418331384659,120351.0
995,0.09099141508340836,120444.0
996,0.09117177873849869,120549.0
997,0.09135795384645462,120607.0
998,0.09155604988336563,120722.0
999,0.09172125160694122,120820.0
1000,0.09188071638345718,120915.0
1001,0.09205067902803421,121016.0
1002,0.09224018454551697,121092.0
1003,0.09242796897888184,121212.0
1004,0.09264232963323593,121309.0
1005,0.0928550511598587,121403.0
1006,0.09305427968502045,121500.0
1007,0.09323642402887344,121586.0
1008,0.09342873841524124,121691.0
1009,0.09361959248781204,121792.0
1010,0.09381008893251419,121889.0
1011,0.0940091535449028,121984.0
1012,0.0941992849111557,122083.0
1013,0.09439469128847122,122172.0
1014,0.09457182884216309,122268.0
1015,0.09475542604923248,122364.0
1016,0.09495680034160614,122458.0
1017,0.09515078365802765,122548.0
1018,0.0953388437628746,122637.0
1019,0.09552840143442154,122742.0
1020,0.09571092575788498,122841.0
1021,0.0959070548415184,122935.0
1022,0.09611815214157104,123034.0
1023,0.09631486982107162,123110.0
1024,0.09648729115724564,123227.0
1025,0.09665342420339584,123322.0
1026,0.0968308374285698,123413.0
1027,0.09701286256313324,123505.0
1028,0.0972200259566307,123579.0
1029,0.09744223952293396,123692.0
1030,0.09765151888132095,123789.0
1031,0.09784166514873505,123883.0
1032,0.09802477806806564,123983.0
1033,0.09819643944501877,124053.0
1034,0.09839203953742981,124170.0
1035,0.09858553111553192,124272.0
1036,0.09877508133649826,124367.0
1037,0.0989680364727974,124461.0
1038,0.09916716068983078,124554.0
1039,0.09936346858739853,124650.0
1040,0.0995660275220871,124753.0
1041,0.0997898057103157,124848.0
1042,0.10002737492322922,124947.0
1043,0.10026157647371292,125045.0
1044,0.10048209875822067,125142.0
1045,0.10069175809621811,125243.0
1046,0.10088571906089783,125334.0
1047,0.10108588635921478,125435.0
1048,0.10130652040243149,125534.0
1049,0.10153646767139435,125616.0
1050,0.1017516478896141,125727.0
1051,0.10198134183883667,125822.0
1052,0.10222455859184265,125921.0
1053,0.10246177762746811,126010.0
1054,0.10268197953701019,126078.0
1055,0.10287488996982574,126199.0
1056,0.10304863750934601,126293.0
1057,0.10323503613471985,126390.0
1058,0.1034340113401413,126481.0
1059,0.10360871255397797,126554.0
1060,0.1037755161523819,126673.0
1061,0.10396925359964371,126766.0
1062,0.10417776554822922,126861.0
1063,0.10438892245292664,126961.0
1064,0.10459470748901367,127035.0
1065,0.10480441153049469,127134.0
1066,0.10502306371927261,127235.0
1067,0.10523609817028046,127328.0
1068,0.10542912036180496,127425.0
1069,0.10561411827802658,127520.0
1070,0.10581957548856735,127618.0
1071,0.10600984841585159,127714.0
1072,0.1061871200799942,127812.0
1073,0.10635469853878021,127913.0
1074,0.10653122514486313,128004.0
1075,0.1067168340086937,128102.0
1076,0.10691802948713303,128206.0
1077,0.10713343322277069,128297.0
1078,0.10733085870742798,128394.0
1079,0.10753638297319412,128483.0
1080,0.1077490895986557,128573.0
1081,0.10795789957046509,128685.0
1082,0.10817163437604904,128779.0
1083,0.10839139670133591,128879.0
1084,0.1085965633392334,128969.0
1085,0.10878199338912964,129045.0
1086,0.10897724330425262,129168.0
1087,0.10916474461555481,129265.0
1088,0.1093611791729927,129360.0
1089,0.10955044627189636,129455.0
1090,0.10972131788730621,129529.0
1091,0.10989063233137131,129654.0
1092,0.11007266491651535,129748.0
1093,0.11027899384498596,129844.0
1094,0.11048801988363266,129944.0
1095,0.1106952428817749,130028.0
1096,0.11090795695781708,130137.0
1097,0.11113331466913223,130222.0
1098,0.11135129630565643,130322.0
1099,0.11154346913099289,130410.0
1100,0.11176088452339172,130502.0
1101,0.11195044219493866,130602.0
1102,0.11213632673025131,130684.0
1103,0.11234626919031143,130787.0
1104,0.11257613450288773,130885.0
1105,0.11281128227710724,130980.0
1106,0.11305287480354309,131079.0
1107,0.11328695714473724,131176.0
1108,0.11349783837795258,131276.0
1109,0.11370841413736343,131373.0
1110,0.11391693353652954,131462.0
1111,0.1141219213604927,131547.0
1112,0.11434361338615417,131656.0
1113,0.11453519761562347,131757.0
1114,0.11472558975219727,131853.0
1115,0.1149277314543724,131941.0
1116,0.11514086276292801,132024.0
1117,0.11533789336681366,132135.0
1118,0.11551803350448608,132230.0
1119,0.11571916192770004,132314.0
1120,0.11594146490097046,132401.0
1121,0.11614038050174713,132479.0
1122,0.11631712317466736,132590.0
1123,0.1164916455745697,132683.0
1124,0.11668437719345093,132786.0
1125,0.116900235414505,132879.0
1126,0.11711325496435165,132974.0
1127,0.11729122698307037,133078.0
1128,0.11745386570692062,133168.0
1129,0.11762610822916031,133270.0
1130,0.117824025452137,133355.0
1131,0.11801893264055252,133458.0
1132,0.11821820586919785,133555.0
1133,0.11840086430311203,133648.0
1134,0.11858531832695007,133749.0
1135,0.11875557154417038,133839.0
1136,0.11891777813434601,133939.0
1137,0.119082510471344,134034.0
1138,0.11925924569368362,134135.0
1139,0.11943573504686356,134231.0
1140,0.11960731446743011,134328.0
1141,0.1197829395532608,134427.0
1142,0.11996645480394363,134506.0
1143,0.12017147243022919,134620.0
1144,0.1203874871134758,134712.0
1145,0.12058661133050919,134797.0
1146,0.12078184634447098,134894.0
1147,0.12097851186990738,134969.0
1148,0.1211748793721199,135078.0
1149,0.12135510891675949,135168.0
1150,0.12154141813516617,135240.0
1151,0.1217319443821907,135336.0
1152,0.12193356454372406,135412.0
1153,0.1221289187669754,135525.0
1154,0.12231649458408356,135626.0
1155,0.122511126101017,135721.0
1156,0.12270654737949371,135815.0
1157,0.12291930615901947,135912.0
1158,0.1231159120798111,136010.0
1159,0.123324453830719,136105.0
1160,0.12354531139135361,136202.0
1161,0.12375960499048233,136293.0
1162,0.12395062297582626,136374.0
1163,0.12413650006055832,136493.0
1164,0.12431927025318146,136588.0
1165,0.1245001032948494,136691.0
1166,0.12469102442264557,136783.0
1167,0.12490111589431763,136882.0
1168,0.12512649595737457,136955.0
1169,0.12533265352249146,137064.0
1170,0.12552514672279358,137163.0
1171,0.12571115791797638,137252.0
1172,0.12591513991355896,137353.0
1173,0.12611033022403717,137426.0
1174,0.12633273005485535,137543.0
1175,0.1265678107738495,137642.0
1176,0.12678782641887665,137727.0
1177,0.12701591849327087,137826.0
1178,0.12724673748016357,137904.0
1179,0.1274932622909546,138018.0
1180,0.12773899734020233,138113.0
1181,0.1279609650373459,138205.0
1182,0.12814566493034363,138308.0
1183,0.12833209335803986,138396.0
1184,0.12853211164474487,138504.0
1185,0.12874220311641693,138605.0
1186,0.12892143428325653,138696.0
1187,0.12909843027591705,138792.0
1188,0.12929865717887878,138886.0
1189,0.12949113547801971,138982.0
1190,0.12968985736370087,139085.0
1191,0.12988629937171936,139176.0
1192,0.1300971955060959,139271.0
1193,0.13031277060508728,139364.0
1194,0.1305176317691803,139456.0
1195,0.13071884214878082,139560.0
1196,0.13090425729751587,139655.0
1197,0.13110210001468658,139747.0
1198,0.13131147623062134,139844.0
1199,0.13150817155838013,139927.0
1200,0.13168306648731232,140040.0
1201,0.13184724748134613,140136.0
1202,0.132036954164505,140233.0
1203,0.132228285074234,140328.0
1204,0.1324230581521988,140399.0
1205,0.1326100379228592,140516.0
1206,0.13278621435165405,140616.0
1207,0.13297057151794434,140710.0
1208,0.1331823170185089,140800.0
1209,0.1333812177181244,140871.0
1210,0.13355952501296997,140994.0
1211,0.1337614357471466,141093.0
1212,0.1339527815580368,141184.0
1213,0.1341170221567154,141279.0
1214,0.13428565859794617,141354.0
1215,0.1344604641199112,141453.0
1216,0.13465499877929688,141546.0
1217,0.13484276831150055,141635.0
1218,0.13504169881343842,141731.0
1219,0.1352437287569046,141825.0
1220,0.13545973598957062,141919.0
1221,0.1356673687696457,142022.0
1222,0.13584814965724945,142112.0
1223,0.1360306441783905,142213.0
1224,0.13622461259365082,142304.0
1225,0.1364249438047409,142395.0
1226,0.13664458692073822,142502.0
1227,0.13686679303646088,142595.0
1228,0.13706275820732117,142698.0
1229,0.13725845515727997,142797.0
1230,0.13747884333133698,142876.0
1231,0.13769561052322388,142993.0
1232,0.13788539171218872,143086.0
1233,0.13807374238967896,143188.0
1234,0.13825875520706177,143287.0
1235,0.13846182823181152,143362.0
1236,0.13866734504699707,143479.0
1237,0.13885873556137085,143569.0
1238,0.13905054330825806,143673.0
1239,0.13925902545452118,143773.0
1240,0.1394536793231964,143848.0
1241,0.1396496593952179,143965.0
1242,0.1398409903049469,144063.0
1243,0.14002525806427002,144160.0
1244,0.14023931324481964,144168.0
1245,0.14046688377857208,144332.0
1246,0.14067618548870087,144460.0
1247,0.14086461067199707,144556.0
1248,0.14106301963329315,144654.0
1249,0.14124810695648193,144751.0
1250,0.14142093062400818,144842.0
1251,0.1415858417749405,144935.0
1252,0.14174902439117432,145022.0
1253,0.1419246345758438,145113.0
1254,0.1421329528093338,145206.0
1255,0.14232951402664185,145297.0
1256,0.14251942932605743,145384.0
1257,0.14271612465381622,145490.0
1258,0.14292657375335693,145582.0
1259,0.14313523471355438,145678.0
1260,0.14332786202430725,145762.0
1261,0.14350979030132294,145841.0
1262,0.1436881124973297,145965.0
1263,0.1438765972852707,146059.0
1264,0.14408758282661438,146160.0
1265,0.1443040519952774,146254.0
1266,0.14451633393764496,146324.0
1267,0.14471957087516785,146444.0
1268,0.1449282169342041,146539.0
1269,0.1451253592967987,146637.0
1270,0.14532725512981415,146733.0
1271,0.14552323520183563,146809.0
1272,0.14571718871593475,146925.0
1273,0.1459178775548935,147016.0
1274,0.14613433182239532,147110.0
1275,0.1463334560394287,147195.0
1276,0.1465180218219757,147289.0
1277,0.146713986992836,147376.0
1278,0.1469063013792038,147466.0
1279,0.14708368480205536,147568.0
1280,0.14728043973445892,147664.0
1281,0.14748266339302063,147757.0
1282,0.14767661690711975,147857.0
1283,0.14785076677799225,147947.0
1284,0.1480094939470291,148050.0
1285,0.1482120007276535,148146.0
1286,0.14840112626552582,148241.0
1287,0.14858202636241913,148321.0
1288,0.14877279102802277,148425.0
1289,0.1489637941122055,148524.0
1290,0.1491459608078003,148623.0
1291,0.14932556450366974,148717.0
1292,0.14952656626701355,148795.0
1293,0.149734765291214,148910.0
1294,0.149939626455307,149012.0
1295,0.15013600885868073,149104.0
1296,0.1503220945596695,149195.0
1297,0.15050512552261353,149266.0
1298,0.15067331492900848,149383.0
1299,0.15083687007427216,149481.0
1300,0.1510133147239685,149580.0
1301,0.15121230483055115,149675.0
1302,0.1513935774564743,149763.0
1303,0.15157996118068695,149870.0
1304,0.15179462730884552,149964.0
1305,0.15200085937976837,150059.0
1306,0.1521914154291153,150150.0
1307,0.15236082673072815,150243.0
1308,0.1525389701128006,150335.0
1309,0.15273824334144592,150427.0
1310,0.15292292833328247,150526.0
1311,0.15310437977313995,150619.0
1312,0.153278648853302,150717.0
1313,0.15347649157047272,150811.0
1314,0.15366020798683167,150904.0
1315,0.15385790169239044,151000.0
1316,0.1540617197751999,151087.0
1317,0.1542414426803589,151189.0
1318,0.15441535413265228,151274.0
1319,0.15459829568862915,151377.0
1320,0.15478481352329254,151478.0
1321,0.15498876571655273,151572.0
1322,0.15521104633808136,151673.0
1323,0.155445396900177,151753.0
1324,0.15567094087600708,151865.0
1325,0.15588535368442535,151963.0
1326,0.15612052381038666,152057.0
1327,0.15636256337165833,152157.0
1328,0.15658503770828247,152227.0
1329,0.15681129693984985,152336.0
1330,0.15703818202018738,152432.0
1331,0.1572565883398056,152530.0
1332,0.15746846795082092,152625.0
1333,0.1576930582523346,152717.0
1334,0.1579188108444214,152820.0
1335,0.15812650322914124,152920.0
1336,0.15833497047424316,153016.0
1337,0.15854576230049133,153112.0
1338,0.15874481201171875,153208.0
1339,0.1589728146791458,153308.0
1340,0.15917976200580597,153403.0
1341,0.15939345955848694,153502.0
1342,0.15960298478603363,153595.0
1343,0.15979509055614471,153685.0
1344,0.1599811166524887,153776.0
1345,0.16018356382846832,153877.0
1346,0.16037994623184204,153980.0
1347,0.16058944165706635,154067.0
1348,0.16079244017601013,154163.0
1349,0.16098996996879578,154244.0
1350,0.1611899584531784,154360.0
1351,0.1613800972700119,154451.0
1352,0.16158093512058258,154544.0
1353,0.16178318858146667,154640.0
1354,0.16199782490730286,154720.0
1355,0.1621781438589096,154833.0
1356,0.16234225034713745,154934.0
1357,0.162513867020607,155026.0
1358,0.16271506249904633,155125.0
1359,0.16288918256759644,155206.0
1360,0.1630541980266571,155321.0
1361,0.1632309854030609,155417.0
1362,0.16340859234333038,155510.0
1363,0.16361477971076965,155611.0
1364,0.16382190585136414,155710.0
1365,0.16402782499790192,155808.0
1366,0.16423392295837402,155906.0
1367,0.1644337922334671,155998.0
1368,0.164624884724617,156097.0
1369,0.16480012238025665,156193.0
1370,0.16497181355953217,156291.0
1371,0.16515474021434784,156388.0
1372,0.1653618961572647,156480.0
1373,0.16556353867053986,156577.0
1374,0.1657697558403015,156670.0
1375,0.1659901738166809,156754.0
1376,0.1661977767944336,156860.0
1377,0.16641345620155334,156937.0
1378,0.16662544012069702,157035.0
1379,0.16681358218193054,157129.0
1380,0.16699551045894623,157215.0
1381,0.16718414425849915,157323.0
1382,0.16736775636672974,157408.0
1383,0.16754214465618134,157501.0
1384,0.1677297055721283,157597.0
1385,0.16792155802249908,157666.0
1386,0.16812242567539215,157786.0
1387,0.16833794116973877,157885.0
1388,0.16853506863117218,157979.0
1389,0.16874584555625916,158080.0
1390,0.16895918548107147,158155.0
1391,0.1691579520702362,158267.0
1392,0.16936388611793518,158353.0
1393,0.169559046626091,158445.0
1394,0.169769287109375,158540.0
1395,0.16997474431991577,158633.0
1396,0.17016535997390747,158731.0
1397,0.17038172483444214,158831.0
1398,0.17059862613677979,158920.0
1399,0.1708238571882248,159017.0
1400,0.17102393507957458,159111.0
1401,0.1712328940629959,159209.0
1402,0.17143402993679047,159312.0
1403,0.1716344654560089,159409.0
1404,0.17185457050800323,159505.0
1405,0.1720670610666275,159597.0
1406,0.17225521802902222,159681.0
1407,0.17247480154037476,159792.0
1408,0.17267228662967682,159887.0
1409,0.1728641390800476,159984.0
1410,0.17307469248771667,160079.0
1411,0.1732768565416336,160145.0
1412,0.17347347736358643,160266.0
1413,0.17367511987686157,160356.0
1414,0.17387183010578156,160452.0
1415,0.17406728863716125,160541.0
1416,0.1742449849843979,160614.0
1417,0.17442017793655396,160737.0
1418,0.17459648847579956,160831.0
1419,0.1747722029685974,160931.0
1420,0.17497701942920685,161019.0
1421,0.17517486214637756,161105.0
1422,0.17537124454975128,161211.0
1423,0.17558567225933075,161297.0
1424,0.1757839471101761,161399.0
1425,0.17596279084682465,161485.0
1426,0.17613835632801056,161575.0
1427,0.17634983360767365,161672.0
1428,0.17657029628753662,161764.0
1429,0.1767728626728058,161859.0
1430,0.1769423484802246,161955.0
1431,0.17711909115314484,162045.0
1432,0.1772972047328949,162141.0
1433,0.1774570643901825,162238.0
1434,0.17762808501720428,162338.0
1435,0.17780500650405884,162427.0
1436,0.1779826581478119,162520.0
1437,0.17818674445152283,162603.0
1438,0.17839622497558594,162715.0
1439,0.17861884832382202,162808.0
1440,0.17884375154972076,162907.0
1441,0.17905405163764954,162994.0
1442,0.17923760414123535,163078.0
1443,0.17941194772720337,163189.0
1444,0.1796245127916336,163285.0
1445,0.17983977496623993,163387.0
1446,0.18003371357917786,163483.0
1447,0.1802268773317337,163560.0
1448,0.18043093383312225,163678.0
1449,0.18062107264995575,163771.0
1450,0.1808192878961563,163872.0
1451,0.18103346228599548,163963.0
1452,0.1812523901462555,164062.0
1453,0.1814701110124588,164166.0
1454,0.18167610466480255,164256.0
1455,0.18186137080192566,164352.0
1456,0.1820518672466278,164444.0
1457,0.18226537108421326,164542.0
1458,0.18246802687644958,164643.0
1459,0.1826610267162323,164741.0
1460,0.18285642564296722,164836.0
1461,0.18307040631771088,164928.0
1462,0.18327483534812927,165028.0
1463,0.1834682822227478,165121.0
1464,0.18366383016109467,165221.0
1465,0.18385761976242065,165315.0
1466,0.18404679000377655,165401.0
1467,0.18425947427749634,165500.0
1468,0.18447840213775635,165581.0
1469,0.18467342853546143,165696.0
1470,0.1848609447479248,165796.0
1471,0.18505960702896118,165893.0
1472,0.18528206646442413,165988.0
1473,0.18549910187721252,166072.0
1474,0.18572120368480682,166182.0
1475,0.18592575192451477,166282.0
1476,0.18612875044345856,166382.0
1477,0.1863349825143814,166476.0
1478,0.1865362823009491,166562.0
1479,0.18674437701702118,166673.0
1480,0.1869642287492752,166774.0
1481,0.18717215955257416,166871.0
1482,0.18737713992595673,166961.0
1483,0.18756826221942902,167048.0
1484,0.1877613365650177,167146.0
1485,0.1879642903804779,167241.0
1486,0.18814948201179504,167335.0
1487,0.18832267820835114,167425.0
1488,0.1884874403476715,167516.0
1489,0.1886540949344635,167612.0
1490,0.18884016573429108,167699.0
1491,0.18900597095489502,167797.0
1492,0.18917503952980042,167889.0
1493,0.18934711813926697,167988.0
1494,0.18951483070850372,168075.0
1495,0.18968117237091064,168178.0
1496,0.18988029658794403,168271.0
1497,0.19009152054786682,168359.0
1498,0.19027766585350037,168456.0
1499,0.19046667218208313,168522.0
1500,0.1906840056180954,168638.0
1501,0.19090010225772858,168731.0
1502,0.19109265506267548,168814.0
1503,0.1912764012813568,168910.0
1504,0.1914522498846054,168989.0
1505,0.19161798059940338,169106.0
1506,0.19179682433605194,169201.0
